id,reg,active,serial,hexIcao,airlineName,iataCodeShort,icaoCode,model,modelCode,numSeats,rolloutDate,firstFlightDate,deliveryDate,registrationDate,typeName,numEngines,engineType,isFreighter,productionLine,ageYears,verified,numRegistrations,firstRegistrationDate
10786,N3766,True,30820,A44D3F,Delta Air Lines,738,B738,B738,B737-832,160,2001-11-30,2001-11-30,2001-12-22,2001-12-22,Boeing 737-800,2,Jet,False,Boeing 737 NG,23.3,True,1,2001-12-22
37159,N609UX,True,17000807,A7EA86,SkyWest Airlines,E75,E175,E175,175LL,70,2019-06-24,,,2020-04-29,Embraer 175,2,Jet,False,Embraer ERJ170,5.7,True,2,2019-07-20
23110,N104NN,True,5895,A014C9,American Airlines,32B,A321,A321,321-231,102,2013-12-10,2013-12-10,2013-12-17,2013-12-17,Airbus A321 (Sharklets),2,Jet,False,Airbus A321,11.3,True,1,2013-12-17
10214,N226UA,True,30226,A1F90E,United Airlines,777,B777,B772,777-222ER,276,2001-12-20,2001-12-20,2002-01-14,2002-01-14,Boeing 777,2,Jet,False,Boeing 777,23.2,True,1,2002-01-14
11564,N219WN,True,32490,A1DCF2,Southwest Airlines,73G,B737,B737,B737-7H4,,2005-06-27,2005-06-27,2005-07-11,2005-07-11,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.7,True,1,2005-07-11
22421,N494HA,True,55182,A61FA4,Hawaiian Airlines,717,B717,B717,717-2BL,128,2004-11-19,2004-11-19,2004-12-06,2017-02-07,Boeing 717,2,Jet,False,Boeing 717,20.3,True,4,2004-12-06
3026,N832AW,True,1643,AB5FDD,American Airlines,319,A319,A319,319-132,128,2001-12-06,2001-12-06,2001-12-20,2015-04-08,Airbus A319,2,Jet,False,Airbus A319,23.3,True,3,2001-12-20
14523,N483AS,True,36350,A5F3CF,Alaska Airlines,737,,B739,B737-990ER,178,2015-08-22,2015-08-22,2015-09-03,2015-09-03,Boeing 737,2,Jet,False,Boeing 737,9.6,True,1,2015-09-03
3896,N554JB,True,1898,A70F11,JetBlue Airways,320,A320,A320,320-232,,2002-10-25,2002-10-25,2002-12-04,2002-12-04,Airbus A320,2,Jet,False,Airbus A320,22.4,True,1,2002-12-04
6595,N321NV,True,2527,A37347,Allegiant Air,31W,A319,A319,319-111,156,2005-07-01,2005-07-01,2005-07-27,2018-12-18,Airbus A319,2,Jet,False,Airbus A319,19.7,True,2,2005-07-27
12234,N940NN,True,33323,AD0E61,American Airlines,738,B738,B738,B737-823,172,2013-10-08,2013-10-08,2013-12-11,2013-12-11,Boeing 737-800,2,Jet,False,Boeing 737 NG,11.4,True,1,2013-12-11
2121501,N459AN,True,10980,,American Airlines,32Q,A21N,A21N,321-253NX,,,2022-08-05,,,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,2.6,True,1,
2132972,N8890Q,True,42687,AC41AB,Southwest Airlines,7M8,B38M,B38M,737-8MAX,175,,,2023-08-18,2023-08-18,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.6,True,1,2023-08-18
24435,N8579Z,True,63591,ABC504,Southwest Airlines,738,B738,B738,B737-8H4,175,2018-06-19,2018-06-19,2018-06-30,2018-06-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,6.7,True,1,2018-06-30
2481,N925FJ,False,15025,ACD143,Mesa Airlines,CR9,CRJ9,CRJ9,CRJ-900ER,,,,2004-07-30,2004-07-30,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,20.6,True,1,2004-07-30
20907,N120DU,True,50039,A05410,Delta Air Lines,CS1,BCS1,BCS1,220-171,109,2019-07-11,2019-07-11,2019-07-25,2019-07-25,Airbus A220-100,2,Jet,False,Airbus A220,5.7,True,1,2019-07-25
79081,N736YX,True,17000541,A9E391,Republic Airways,E75,E175,E175,175LR,76,2016-02-07,,,2016-02-23,Embraer 175,2,Jet,False,Embraer ERJ170,9.1,True,1,2016-02-23
26768,N333DX,True,8026,A3A155,Delta Air Lines,321,A321,A321,321-211,192,2017-12-13,2017-12-13,2017-12-21,2017-12-21,Airbus A321,2,Jet,False,Airbus A321,7.2,True,1,2017-12-21
12377,N840NN,True,33518,AB8112,American Airlines,738,B738,B738,B737-823,,2010-05-17,2010-05-17,,2010-06-04,Boeing 737-800,2,Jet,False,Boeing 737 NG,14.8,True,1,2010-06-04
1749813,N208AN,True,17000494,A1AFC8,Envoy Air,E75,E175,E175,175LR,,2015-07-13,,,2020-04-01,Embraer 175,2,Jet,False,Embraer ERJ170,9.7,True,2,2015-07-25
2122064,N744EV,True,10157,AA01DE,SkyWest Airlines,,,,CRJ-701ER,,,,2004-07-23,2018-11-20,Canadair CRJ-701ER,,,False,,20.6,True,3,2004-07-23
1746674,N747YX,True,17000676,AA0EC7,Republic Airways,E75,E175,E175,175LR,,,,,2017-07-14,Embraer 175,2,Jet,False,Embraer ERJ170,,True,1,2017-07-14
2121634,N27273,True,67528,A2B153,United Airlines,7M8,B38M,B38M,737-8MAX,,,,2022-10-12,2022-10-12,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,2.4,True,1,2022-10-12
183511,N856RW,False,17000078,ABBF2E,Envoy Air,E70,E170,E170,170SE,,,,2005-07-18,2024-08-02,Embraer 170,2,Jet,False,Embraer ERJ170,19.6,True,4,2005-07-18
716,N656AW,True,1079,A8A319,American Airlines,320,A320,A320,320-232,,1999-08-25,1999-08-25,1999-10-06,2015-04-08,Airbus A320,2,Jet,False,Airbus A320,25.5,True,3,1999-10-06
31522,N203JQ,True,17000242,A19DFF,Republic Airways,E75,E175,E175,175LR,,,,2008-09-12,2017-01-31,Embraer 175,2,Jet,False,Embraer ERJ170,16.5,True,2,2008-09-12
2121294,N413DX,True,1995,A4DFA6,Delta Air Lines,330,A330,A330,330-941N,,,,,,Airbus A330,2,Jet,False,Airbus A330,,True,1,
12187,N831NN,True,33211,AB5D4A,American Airlines,738,B738,B738,B737-823,,2010-03-09,2010-03-09,2010-03-29,2010-03-29,Boeing 737-800,2,Jet,False,Boeing 737 NG,15.0,True,1,2010-03-29
11121,N37273,True,31591,A43EA2,United Airlines,738,B738,B738,B737-824,,2001-11-08,2001-11-08,2001-12-03,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,23.3,True,2,2001-12-03
2117518,N933XJ,True,15196,ACF2E4,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2008-10-01,2013-06-26,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,16.4,True,3,2008-10-01
1747154,N14143,True,145739,A0A967,CommuteAir,ER4,E145,E135,145XR,,,,2003-07-17,2017-06-22,Embraer 145,2,Jet,False,Embraer ERJ145,21.7,True,2,2003-07-17
12204,N931NN,True,33230,ACEA99,American Airlines,738,B738,B738,B737-823,156,2013-06-24,2013-06-24,2013-07-12,2013-07-12,Boeing 737-800,2,Jet,False,Boeing 737 NG,11.7,True,1,2013-07-12
24438,N8517F,True,63594,ABAE62,Southwest Airlines,738,B738,B738,B737-8H4,175,2016-12-13,2016-12-13,2016-12-19,2016-12-19,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.2,True,1,2016-12-19
25715,N235FR,True,7272,A21BA0,Frontier Airlines,320,A320,A320,320-214,186,2016-08-22,2016-08-22,2016-09-10,2016-09-09,Airbus A320,2,Jet,False,Airbus A320,8.6,True,1,2016-09-09
2122363,N979NK,True,11394,ADA64A,Spirit Airlines,32N,A20N,A20N,320-271N,182,,,2023-04-12,2023-04-12,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,1.9,True,1,2023-04-12
31490,N643RW,False,17000060,A871EC,Envoy Air,E70,E170,E170,170SE,66,,,2005-01-14,2023-09-08,Embraer 170,2,Jet,False,Embraer ERJ170,20.2,True,5,2005-01-14
31544,N792JB,True,17000064,AAC03D,Envoy Air,E70,E170,E170,170SE,70,,,2005-02-03,2023-11-19,Embraer 170,2,Jet,False,Embraer ERJ170,20.1,True,5,2005-02-03
30923,N631QX,True,17000713,A842E7,Horizon Air,E75,E175,E175,175LR,76,2018-03-09,,,2018-03-22,Embraer 175,2,Jet,False,Embraer ERJ170,7.0,True,1,2018-03-22
153547,N514SY,True,17000895,A671F2,SkyWest Airlines,E75,E175,E175,175LR,76,2021-11-22,,,2021-12-11,Embraer 175,2,Jet,False,Embraer ERJ170,3.3,True,1,2021-12-11
8103,N731SA,False,27863,A9D053,Southwest Airlines,73G,B737,B737,737-7H4,,1999-06-25,1999-06-25,1999-07-12,1999-07-12,Boeing 737-700,2,Jet,False,Boeing 737 NG,25.7,True,1,1999-07-12
3982,N274JB,True,19000082,A2B622,JetBlue Airways,E90,E190,E190,190AR,100,,,2007-06-21,2007-06-21,Embraer 190,2,Jet,False,Embraer ERJ190,17.7,True,1,2007-06-21
11607,N268WN,True,32524,A29EB6,Southwest Airlines,73G,B737,B737,B737-7H4,143,2007-02-20,2007-02-20,2007-03-05,2007-03-05,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.1,True,1,2007-03-05
12818,N635VA,False,3398,A8522B,Alaska Airlines,320,A320,A320,320-214,150,2008-01-18,2008-01-18,2008-02-20,2018-01-11,Airbus A320,2,Jet,False,Airbus A320,17.1,True,3,2008-02-20
17534,N539UW,True,4082,A6D3B3,American Airlines,321,A321,A321,321-231,187,2009-10-23,2009-10-23,2009-10-31,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,15.4,True,2,2009-10-31
27115,N335FR,True,8320,A3A8EF,Frontier Airlines,32A,A320,A20N,320-251N,186,2018-07-23,2018-07-23,2018-08-08,2018-08-08,Airbus A320 (Sharklets),2,Jet,False,Airbus A320,6.6,True,1,2018-08-08
24199,N915DU,True,62783,ACA99C,Delta Air Lines,737,,B739,B737-932ER,180,2019-01-11,2019-01-11,2019-01-29,2019-01-29,Boeing 737,2,Jet,False,Boeing 737,6.2,True,1,2019-01-29
1750648,N593NN,True,15405,A7A9C5,PSA Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,,2016-05-28,,,2016-05-11,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,8.8,True,1,2016-05-11
19858,N406UA,False,454,A4C4AE,United Airlines,320,A320,A320,320-232,150,1993-10-22,1993-10-22,1994-01-31,2009-01-04,Airbus A320,2,Jet,False,Airbus A320,31.4,True,3,1994-01-31
31170,N250NV,True,7743,A258BE,Allegiant Air,320,A320,A320,320-214,186,2017-07-07,,,2017-07-19,Airbus A320,2,Jet,False,Airbus A320,7.7,True,1,2017-07-19
9834,N439WN,True,29834,A5468E,Southwest Airlines,73G,B737,B737,B737-7H4,,2003-07-16,2003-07-16,2003-08-04,2003-08-04,Boeing 737-700,2,Jet,False,Boeing 737 NG,21.7,True,1,2003-08-04
4467,N374JB,False,19000629,A44371,JetBlue Airways,E90,E190,E190,190AR,100,,,2013-06-26,2013-06-26,Embraer 190,2,Jet,False,Embraer ERJ190,11.7,True,2,2013-06-26
2121282,N414SY,True,17000910,A4E4A3,SkyWest Airlines,E75,E175,E175,175LR,76,,2022-05-24,2022-06-08,2022-06-08,Embraer 175,2,Jet,False,Embraer ERJ170,2.8,True,1,2022-06-08
14973,N8544Z,True,36926,ABB930,Southwest Airlines,738,B738,B738,B737-8H4,175,2017-08-04,2017-08-04,2017-08-25,2017-08-25,Boeing 737-800,2,Jet,False,Boeing 737 NG,7.6,True,1,2017-08-25
7719,N13110,True,27300,A0817C,United Airlines,752,B752,B752,757-224,169,1994-11-22,1994-11-22,1994-12-06,2011-02-14,Boeing 757-200,2,Jet,False,Boeing 757,30.3,True,2,1994-12-06
10733,N3731T,True,30775,A4417D,Delta Air Lines,738,B738,B738,B737-832,160,2000-09-11,2000-09-11,2000-09-29,2000-09-29,Boeing 737-800,2,Jet,False,Boeing 737 NG,24.5,True,1,2000-09-29
20814,N611NK,True,4996,A7F3AB,Spirit Airlines,320,A320,A320,320-232,,2012-01-13,2012-01-13,2012-02-02,2012-02-02,Airbus A320,2,Jet,False,Airbus A320,13.2,True,1,2012-02-02
9469,N76010,True,29480,AA441C,United Airlines,777,B777,B772,B777-224ER,267,1999-05-18,1999-05-18,1999-05-27,2011-08-17,Boeing 777,2,Jet,False,Boeing 777,25.8,True,2,1999-05-27
2122242,N8850Q,True,67498,AC32CF,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,,2023-03-15,2023-03-15,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,2.0,True,1,2023-03-15
2121126,N455AN,True,10840,A584BC,American Airlines,32Q,A21N,A21N,321-253NX,,,2022-05-09,2022-05-17,2022-05-17,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,2.8,True,1,2022-05-17
24419,N8533S,True,63577,ABB54F,Southwest Airlines,738,B738,B738,B737-8H4,175,2017-05-22,2017-05-22,2017-06-01,2017-06-01,Boeing 737-800,2,Jet,False,Boeing 737 NG,7.8,True,1,2017-06-01
25500,N904NK,True,7094,AC7F3E,Spirit Airlines,32A,A320,A20N,320-271N,182,2016-11-24,2016-11-24,2016-12-08,2016-12-08,Airbus A320 (Sharklets),2,Jet,False,Airbus A320,8.3,True,1,2016-12-08
165175,N444UW,True,10692,A55B50,American Airlines,32Q,A21N,A21N,321-253NX,196,2022-01-20,,,2022-01-28,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,3.1,True,1,2022-01-28
26220,N901AA,True,7636,AC72E4,American Airlines,321,A321,A321,321-231,181,2017-04-10,2017-04-10,2017-04-21,2017-04-21,Airbus A321,2,Jet,False,Airbus A321,7.9,True,1,2017-04-21
11916,N76505,True,32834,AA5691,United Airlines,738,B738,B738,B737-824,166,2006-08-31,2006-08-31,2006-09-18,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,18.5,True,2,2006-09-15
22363,N937AT,True,55091,ACFFBC,Delta Air Lines,717,B717,B717,B717-231,110,,2001-07-13,2001-07-30,2014-11-22,Boeing 717,2,Jet,False,Boeing 717,23.7,True,4,2001-07-30
23175,N108NN,True,5946,A023A5,American Airlines,32B,A321,A321,321-231,102,2014-01-21,2014-01-21,2014-01-31,2014-01-31,Airbus A321 (Sharklets),2,Jet,False,Airbus A321,11.1,True,1,2014-01-31
32092,N605UX,True,17000802,A7DBAA,SkyWest Airlines,E75,E175,E175,175LL,,2019-06-04,,,2020-05-03,Embraer 175,2,Jet,False,Embraer ERJ170,5.8,True,2,2019-06-14
4628,N558JB,True,1915,A71DED,JetBlue Airways,320,A320,A320,320-232,162,2000-02-02,2002-12-06,2003-01-29,2003-01-29,Airbus A320,2,Jet,False,Airbus A320,25.1,True,1,2003-01-29
11560,N215WN,True,32487,A1CE16,Southwest Airlines,73G,B737,B737,B737-7H4,,2005-05-27,2005-05-27,2005-06-07,2005-06-07,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.8,True,1,2005-06-07
14985,N8688J,True,36939,ABF008,Southwest Airlines,738,B738,B738,B737-8H4,175,2016-05-04,2016-05-04,2016-05-18,2016-05-18,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.9,True,1,2016-05-18
20367,N544UW,True,4847,A6E89F,American Airlines,321,A321,A321,321-231,187,2011-09-08,2011-09-15,2011-09-23,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,13.5,True,2,2011-09-23
2314,N663AR,False,145778,A8BF6E,Envoy Air,ER4,E145,E135,145LR,,,,2004-01-21,2014-04-15,Embraer 145,2,Jet,False,Embraer ERJ145,21.1,True,2,2004-01-21
3438,N340NB,True,1714,A3BE7C,Delta Air Lines,319,A319,A319,319-114,132,2002-03-15,2002-03-15,2002-04-04,2009-11-22,Airbus A319,2,Jet,False,Airbus A319,23.0,True,2,2002-04-04
27739,N348FR,True,8954,A3DB93,Frontier Airlines,32A,A320,A20N,320-251N,186,2019-05-18,2019-05-18,2019-05-31,2019-05-31,Airbus A320 (Sharklets),2,Jet,False,Airbus A320,5.8,True,1,2019-05-31
9839,N444WN,True,29839,A55B7A,Southwest Airlines,73G,B737,B737,B737-7H4,143,2003-08-20,2003-08-20,2003-09-17,2003-09-17,Boeing 737-700,2,Jet,False,Boeing 737 NG,21.6,True,1,2003-09-17
3703,N376NW,True,1812,A44B56,Delta Air Lines,320,A320,A320,320-212,,2002-05-30,2002-05-30,2002-07-11,2009-03-15,Airbus A320,2,Jet,False,Airbus A320,22.8,True,2,2002-07-11
4160,N309JB,False,19000289,A3418B,JetBlue Airways,E90,E190,E190,190AR,,,,2009-06-10,2009-06-10,Embraer 190,2,Jet,False,Embraer ERJ190,15.8,True,1,2009-06-10
24103,N2138U,True,62649,A1C82A,United Airlines,777,B777,B773,B777-322ER,350,2017-03-22,2017-03-22,2017-03-31,2017-07-25,Boeing 777,2,Jet,False,Boeing 777,8.0,True,1,2017-07-25
22246,N954AT,True,55016,AD4395,Delta Air Lines,717,B717,B717,B717-2BD,110,,,2000-10-26,2014-03-13,Boeing 717,2,Jet,False,Boeing 717,24.4,True,2,2000-10-26
2133375,N8908Q,True,67469,AC48D3,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,,2023-11-21,2023-11-21,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.3,True,1,2023-11-21
11614,N276WN,True,32530,A2BEC7,Southwest Airlines,73G,B737,B737,B737-7H4,,2007-04-30,2007-04-30,2007-05-14,2007-05-14,Boeing 737-700,2,Jet,False,Boeing 737 NG,17.9,True,1,2007-05-14
2121712,N967NK,True,11128,AD775D,Spirit Airlines,32N,A20N,A20N,320-271N,182,,2022-10-28,2022-11-09,2022-11-09,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,2.4,True,1,2022-11-09
25886,N994AN,True,7407,ADE18C,American Airlines,321,A321,A321,321-231,181,2016-11-07,2016-11-07,2016-11-15,2016-11-14,Airbus A321,2,Jet,False,Airbus A321,8.3,True,1,2016-11-14
9831,N427WN,True,29831,A517A1,Southwest Airlines,73G,B737,B737,B737-7H4,143,2002-04-10,2002-04-10,2002-04-24,2002-04-24,Boeing 737-700,2,Jet,False,Boeing 737 NG,22.9,True,1,2002-04-24
23361,N26966,True,60143,A2A3B5,United Airlines,789,B789,B789,B787-9,252,2016-06-05,2016-06-05,2016-06-25,2016-06-25,Boeing 787-9,2,Jet,False,Boeing 787,8.8,True,1,2016-06-25
20389,N418UA,True,485,A4F39B,United Airlines,320,A320,A320,320-232,,1994-06-10,1994-06-10,1994-09-12,1994-09-12,Airbus A320,2,Jet,False,Airbus A320,30.8,True,1,1994-09-12
12765,N7734H,True,33923,AA7718,Southwest Airlines,73G,B737,B737,B737-7BD,,2006-10-09,2006-10-09,2006-10-24,2012-08-14,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.4,True,3,2006-10-24
24190,N890DN,True,62775,AC45AC,Delta Air Lines,737,,B739,B737-932ER,180,2018-01-23,2018-01-25,2018-02-08,2018-02-08,Boeing 737,2,Jet,False,Boeing 737,7.1,True,1,2018-02-08
1746732,N815MD,True,17000034,AB1D06,Republic Airways,E70,E170,E170,170SU,,,,,2017-01-31,Embraer 170,2,Jet,False,Embraer ERJ170,,True,4,2004-07-15
2200,N323NB,True,1453,A37AA3,Delta Air Lines,319,A319,A319,319-114,3,2001-02-23,2001-02-23,2001-03-15,2009-08-30,Airbus A319,2,Jet,False,Airbus A319,24.0,True,2,2001-03-15
14976,N8707P,True,36929,ABF9B1,Southwest Airlines,737,,B738,B737-8MAX,175,2017-09-04,2017-09-04,2017-09-25,2017-09-25,Boeing 737,2,Jet,False,Boeing 737,7.5,True,1,2017-09-25
15018,N8301J,True,36980,AB5ADE,Southwest Airlines,738,B738,B738,B737-8H4,175,2012-02-23,2012-02-23,2012-03-08,2012-03-08,Boeing 737-800,2,Jet,False,Boeing 737 NG,13.0,True,1,2012-03-08
9576,N781AN,True,29586,AA944A,American Airlines,772,B772,B772,B777-223ER,273,2000-01-12,2000-01-12,2000-01-27,2000-01-27,Boeing 777-200,2,Jet,False,Boeing 777,25.2,True,1,2000-01-27
2122436,N532DN,True,11279,A6B833,Delta Air Lines,32Q,A21N,A21N,321-271NX,,,,2023-04-28,2023-04-28,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.9,True,1,2023-04-28
107975,N436AN,True,10564,A53975,American Airlines,32Q,A21N,A21N,321-253NX,196,2021-08-24,,,2021-09-02,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,3.5,True,1,2021-09-02
2315,N664MS,True,145779,A8C439,Piedmont Airlines,ER4,E145,E135,145LR,,,,2004-01-22,2023-01-21,Embraer 145,2,Jet,False,Embraer ERJ145,21.1,True,3,2004-01-22
2122387,N791SK,True,10293,AABD56,SkyWest Airlines,,,,CRJ-701ER,,,,2009-12-04,2009-12-04,Canadair CRJ-701ER,,,False,,15.3,True,1,2009-12-04
26050,N672NK,True,7522,A8E45C,Spirit Airlines,321,A321,A321,321-231,228,2017-01-23,2017-01-23,2017-02-01,2017-02-01,Airbus A321,2,Jet,False,Airbus A321,8.1,True,1,2017-02-01
27309,N363DN,True,8502,A417C9,Delta Air Lines,321,A321,A321,321-211,192,2018-09-19,2018-09-19,2018-09-28,2018-09-28,Airbus A321,2,Jet,False,Airbus A321,6.5,True,1,2018-09-28
184950,N905SW,True,7437,AC8364,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,,,,,2000-10-25,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,,True,1,2000-10-25
7707,N17104,True,27294,A11F59,United Airlines,752,B752,B752,B757-224,176,1994-07-14,1994-07-14,1994-07-29,2011-04-16,Boeing 757-200,2,Jet,False,Boeing 757,30.7,True,2,1994-07-29
22345,N929AT,True,55075,ACDFAB,Delta Air Lines,717,B717,B717,B717-231,110,2000-09-15,2000-09-15,2000-09-26,2014-01-10,Boeing 717,2,Jet,False,Boeing 717,24.5,True,4,2000-09-26
22387,N486HA,True,55131,A5FF93,Hawaiian Airlines,717,B717,B717,717-22A,128,,,2001-11-20,2001-11-20,Boeing 717,2,Jet,False,Boeing 717,23.3,True,1,2001-11-20
1798,N820AW,True,1397,AB30F0,American Airlines,319,A319,A319,319-132,128,2000-12-01,2000-12-01,2000-12-21,2015-04-08,Airbus A319,2,Jet,False,Airbus A319,24.3,True,3,2000-12-21
19305,N491AS,True,44109,A613E0,Alaska Airlines,737,,B739,B737-990ER,178,2015-11-15,2015-11-15,2015-11-25,2015-11-25,Boeing 737,2,Jet,False,Boeing 737,9.3,True,1,2015-11-25
8150,N333NV,True,2790,A3A234,Allegiant Air,31W,A319,A319,319-111,156,2006-05-19,2006-05-19,2006-06-03,2017-10-27,Airbus A319,2,Jet,False,Airbus A319,18.8,True,2,2006-06-03
1748029,N932EV,True,8016,ACED8F,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,,,,2005-03-04,2014-04-21,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,20.0,True,3,2005-03-04
1640,N465UA,True,1341,A5ADF1,United Airlines,320,A320,A320,320-232,150,2000-10-11,2000-10-11,2000-11-20,2008-11-03,Airbus A320,2,Jet,False,Airbus A320,24.4,True,3,2000-11-20
4780,N233NV,True,2001,A214E5,Allegiant Air,320,A320,A320,320-214,186,2003-03-31,2003-03-31,2003-05-13,2017-05-03,Airbus A320,2,Jet,False,Airbus A320,21.9,True,5,2003-05-20
2132,N619AE,False,145101,A81032,Envoy Air,ER4,E145,E135,145LR,50,,,1998-12-21,2018-10-01,Embraer 145,2,Jet,False,Embraer ERJ145,26.2,True,4,1998-12-21
4227,N317JB,True,19000363,A3619C,JetBlue Airways,E90,E190,E190,190AR,100,,,2010-06-30,2010-06-30,Embraer 190,2,Jet,False,Embraer ERJ190,14.7,True,1,2010-06-30
28530,N368NW,True,996,A42B45,Delta Air Lines,320,A320,A320,320-212,,1999-03-29,1999-03-29,1999-05-11,2010-01-22,Airbus A320,2,Jet,False,Airbus A320,26.0,True,2,1999-05-11
2133504,N326SY,True,17000960,A38641,West Air (USA),E75,E175,E175,175LR,,,,2023-12-15,2023-12-15,Embraer 175,2,Jet,False,Embraer ERJ170,1.2,True,1,2023-12-15
30423,N191SY,True,17000632,A16D89,SkyWest Airlines,E75,E175,E175,175LR,76,2017-01-24,,,2017-02-10,Embraer 175,2,Jet,False,Embraer ERJ170,8.1,True,1,2017-02-10
27830,N356FR,True,9065,A3FBA4,Frontier Airlines,32B,A321,A20N,320-251N,186,2019-07-18,2019-07-18,2019-07-26,2019-07-26,Airbus A321 (Sharklets),2,Jet,False,Airbus A321,5.7,True,1,2019-07-26
2122547,N422DZ,True,2031,A50370,Delta Air Lines,330,A330,A330,330-941N,281,,,2023-05-12,2023-05-12,Airbus A330,2,Jet,False,Airbus A330,1.8,True,1,2023-05-12
17349,N852NN,True,40581,ABAFFF,American Airlines,738,B738,B738,B737-823,172,2010-08-28,2010-08-28,2010-09-15,2010-09-15,Boeing 737-800,2,Jet,False,Boeing 737 NG,14.5,True,1,2010-09-15
85384,N132DU,True,50051,A082FD,Delta Air Lines,CS1,BCS1,BCS1,220-171,109,2020-03-07,,,2020-10-22,Airbus A220-100,2,Jet,False,Airbus A220,5.0,True,1,2020-10-22
31503,N724YX,True,17000502,A9B4A4,Republic Airways,E75,E175,E175,175LR,70,2015-08-18,,,2015-08-27,Embraer 175,2,Jet,False,Embraer ERJ170,9.6,True,1,2015-08-27
10985,N952NN,True,31196,AD3D4E,American Airlines,738,B738,B738,B737-823,160,2014-05-30,2014-05-30,2014-06-13,2014-06-13,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.8,True,1,2014-06-13
7271,N549US,True,26496,A6FB2E,Delta Air Lines,752,B752,B752,B757-251,,1996-08-29,1996-08-29,1996-09-20,2009-09-25,Boeing 757-200,2,Jet,False,Boeing 757,28.5,True,2,1996-09-20
2144282,N522DZ,True,673,A690BF,Delta Air Lines,359,A359,A359,350-941,,,,2024-07-25,2024-07-25,Airbus A350-900,2,Jet,False,Airbus A350,0.6,True,1,2024-07-25
2116647,N978SW,True,7953,ADA302,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200ER,,,,2004-07-09,2004-07-09,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,20.7,True,1,2004-07-09
2121852,N1811U,True,60219,A146F1,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,2019-08-23,2023-01-03,2023-01-03,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,5.6,True,1,2023-01-03
7708,N17105,True,27295,A11F5A,United Airlines,752,B752,B752,B757-224,176,1994-07-29,1994-07-29,1994-08-18,2010-12-24,Boeing 757-200,2,Jet,False,Boeing 757,30.6,True,2,1994-08-18
12961,N217JC,True,34232,A1D44E,Southwest Airlines,73G,B737,B737,B737-7H4,143,2005-06-16,2005-06-16,2005-06-30,2005-06-30,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.7,True,1,2005-06-30
9812,N401WN,True,29813,A4B259,Southwest Airlines,73G,B737,B737,737-7H4,143,2001-03-21,2001-03-21,2001-03-29,2001-03-29,Boeing 737-700,2,Jet,False,Boeing 737 NG,24.0,True,1,2001-03-29
2172,N642AE,True,145193,A86CAE,Piedmont Airlines,ER4,E145,E145,145LR,,,,1999-11-23,2019-01-20,Embraer 145,2,Jet,False,Embraer ERJ145,25.3,True,3,1999-11-23
11972,N333NW,False,329,A3A235,Delta Air Lines,320,A320,A320,320-211,157,1992-04-28,1992-04-28,1992-07-10,2009-05-20,Airbus A320,2,Jet,False,Airbus A320,32.9,True,2,1992-07-10
13427,N250WN,True,34972,A2597F,Southwest Airlines,73G,B737,B737,B737-7H4,143,2006-08-03,2006-08-03,2006-08-11,2006-08-11,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.6,True,1,2006-08-11
